"date","bread_hits","state"
2020-05-05,53,"Arizona"
2020-05-06,53,"Arizona"
2020-05-07,54,"Arizona"
2020-05-08,45,"Arizona"
2020-05-09,54,"Arizona"
2020-05-10,73,"Arizona"
2020-05-11,62,"Arizona"
2020-05-12,42,"Arizona"
2020-05-13,45,"Arizona"
2020-05-14,50,"Arizona"
2020-05-15,47,"Arizona"
2020-05-16,60,"Arizona"
2020-02-18,34,"Alaska"
2020-02-19,31,"Alaska"
2020-02-20,54,"Alaska"
2020-02-21,42,"Alaska"
2020-02-22,48,"Alaska"
2020-02-23,26,"Alaska"
2020-02-24,46,"Alaska"
2020-02-25,28,"Alaska"
2020-02-26,48,"Alaska"
2020-02-27,29,"Alaska"
2020-02-28,19,"Alaska"
2020-02-29,34,"Alaska"
2020-03-01,34,"Alaska"
2020-03-02,27,"Alaska"
2020-03-03,44,"Alaska"
2020-03-04,33,"Alaska"
2020-03-05,22,"Alaska"
2020-03-06,58,"Alaska"
2020-03-07,22,"Alaska"
2020-03-08,39,"Alaska"
2020-03-09,41,"Alaska"
2020-03-10,26,"Alaska"
2020-03-11,31,"Alaska"
2020-03-12,33,"Alaska"
2020-03-13,34,"Alaska"
2020-03-14,30,"Alaska"
2020-03-15,39,"Alaska"
2020-03-16,48,"Alaska"
2020-03-17,38,"Alaska"
2020-03-18,25,"Alaska"
2020-03-19,39,"Alaska"
2020-03-20,53,"Alaska"
2020-03-21,75,"Alaska"
2020-03-22,80,"Alaska"
2020-03-23,77,"Alaska"
2020-03-24,68,"Alaska"
2020-03-25,60,"Alaska"
2020-03-26,47,"Alaska"
2020-03-27,65,"Alaska"
2020-03-28,99,"Alaska"
2020-03-29,93,"Alaska"
2020-03-30,44,"Alaska"
2020-03-31,53,"Alaska"
2020-04-01,44,"Alaska"
2020-04-02,82,"Alaska"
2020-04-03,100,"Alaska"
2020-04-04,91,"Alaska"
2020-04-05,88,"Alaska"
2020-04-06,72,"Alaska"
2020-04-07,66,"Alaska"
2020-04-08,66,"Alaska"
2020-04-09,59,"Alaska"
2020-04-10,43,"Alaska"
2020-04-11,78,"Alaska"
2020-04-12,80,"Alaska"
2020-04-13,61,"Alaska"
2020-04-14,34,"Alaska"
2020-04-15,66,"Alaska"
2020-04-16,55,"Alaska"
2020-04-17,59,"Alaska"
2020-04-18,62,"Alaska"
2020-04-19,80,"Alaska"
2020-04-20,65,"Alaska"
2020-04-21,81,"Alaska"
2020-04-22,69,"Alaska"
2020-04-23,53,"Alaska"
2020-04-24,50,"Alaska"
2020-04-25,65,"Alaska"
2020-04-26,56,"Alaska"
2020-04-27,46,"Alaska"
2020-04-28,39,"Alaska"
2020-04-29,64,"Alaska"
2020-04-30,69,"Alaska"
2020-05-01,32,"Alaska"
2020-05-02,26,"Alaska"
2020-05-03,79,"Alaska"
2020-05-04,65,"Alaska"
2020-05-05,44,"Alaska"
2020-05-06,20,"Alaska"
2020-05-07,35,"Alaska"
2020-05-08,59,"Alaska"
2020-05-09,64,"Alaska"
2020-05-10,38,"Alaska"
2020-05-11,34,"Alaska"
2020-05-12,39,"Alaska"
2020-05-13,59,"Alaska"
2020-05-14,41,"Alaska"
2020-05-15,41,"Alaska"
2020-05-16,49,"Alaska"
2020-02-18,45,"Alabama"
2020-02-19,33,"Alabama"
2020-02-20,44,"Alabama"
2020-02-21,46,"Alabama"
2020-02-22,42,"Alabama"
2020-02-23,55,"Alabama"
2020-02-24,54,"Alabama"
2020-02-25,54,"Alabama"
2020-02-26,45,"Alabama"
2020-02-27,36,"Alabama"
2020-02-28,35,"Alabama"
2020-02-29,54,"Alabama"
2020-03-01,53,"Alabama"
2020-03-02,42,"Alabama"
2020-03-03,40,"Alabama"
2020-03-04,39,"Alabama"
2020-03-05,28,"Alabama"
2020-03-06,36,"Alabama"
2020-03-07,51,"Alabama"
2020-03-08,57,"Alabama"
2020-03-09,39,"Alabama"
2020-03-10,47,"Alabama"
2020-03-11,42,"Alabama"
2020-03-12,31,"Alabama"
2020-03-13,45,"Alabama"
2020-03-14,49,"Alabama"
2020-03-15,69,"Alabama"
2020-03-16,55,"Alabama"
2020-03-17,65,"Alabama"
2020-03-18,64,"Alabama"
2020-03-19,69,"Alabama"
2020-03-20,90,"Alabama"
2020-03-21,96,"Alabama"
2020-03-22,100,"Alabama"
2020-03-23,90,"Alabama"
2020-03-24,74,"Alabama"
2020-03-25,78,"Alabama"
2020-03-26,74,"Alabama"
2020-03-27,53,"Alabama"
2020-03-28,79,"Alabama"
2020-03-29,91,"Alabama"
2020-03-30,70,"Alabama"
2020-03-31,75,"Alabama"
2020-04-01,81,"Alabama"
2020-04-02,65,"Alabama"
2020-04-03,65,"Alabama"
2020-04-04,80,"Alabama"
2020-04-05,91,"Alabama"
2020-04-06,70,"Alabama"
2020-04-07,62,"Alabama"
2020-04-08,63,"Alabama"
2020-04-09,89,"Alabama"
2020-04-10,69,"Alabama"
2020-04-11,83,"Alabama"
2020-04-12,73,"Alabama"
2020-04-13,67,"Alabama"
2020-04-14,68,"Alabama"
2020-04-15,58,"Alabama"
2020-04-16,49,"Alabama"
2020-04-17,71,"Alabama"
2020-04-18,77,"Alabama"
2020-04-19,90,"Alabama"
2020-04-20,61,"Alabama"
2020-04-21,73,"Alabama"
2020-04-22,68,"Alabama"
2020-04-23,63,"Alabama"
2020-04-24,54,"Alabama"
2020-04-25,76,"Alabama"
2020-04-26,78,"Alabama"
2020-04-27,46,"Alabama"
2020-04-28,58,"Alabama"
2020-04-29,62,"Alabama"
2020-04-30,52,"Alabama"
2020-05-01,48,"Alabama"
2020-05-02,74,"Alabama"
2020-05-03,64,"Alabama"
2020-05-04,54,"Alabama"
2020-05-05,40,"Alabama"
2020-05-06,53,"Alabama"
2020-05-07,51,"Alabama"
2020-05-08,65,"Alabama"
2020-05-09,72,"Alabama"
2020-05-10,61,"Alabama"
2020-05-11,56,"Alabama"
2020-05-12,53,"Alabama"
2020-05-13,49,"Alabama"
2020-05-14,45,"Alabama"
2020-05-15,55,"Alabama"
2020-05-16,63,"Alabama"
2020-02-18,45,"Alabama"
2020-02-19,33,"Alabama"
2020-02-20,44,"Alabama"
2020-02-21,46,"Alabama"
2020-02-22,42,"Alabama"
2020-02-23,55,"Alabama"
2020-02-24,54,"Alabama"
2020-02-25,54,"Alabama"
2020-02-26,45,"Alabama"
2020-02-27,36,"Alabama"
2020-02-28,35,"Alabama"
2020-02-29,54,"Alabama"
2020-03-01,53,"Alabama"
2020-03-02,42,"Alabama"
2020-03-03,40,"Alabama"
2020-03-04,39,"Alabama"
2020-03-05,28,"Alabama"
2020-03-06,36,"Alabama"
2020-03-07,51,"Alabama"
2020-03-08,57,"Alabama"
2020-03-09,39,"Alabama"
2020-03-10,47,"Alabama"
2020-03-11,42,"Alabama"
2020-03-12,31,"Alabama"
2020-03-13,45,"Alabama"
2020-03-14,49,"Alabama"
2020-03-15,69,"Alabama"
2020-03-16,55,"Alabama"
2020-03-17,65,"Alabama"
2020-03-18,64,"Alabama"
2020-03-19,69,"Alabama"
2020-03-20,90,"Alabama"
2020-03-21,96,"Alabama"
2020-03-22,100,"Alabama"
2020-03-23,90,"Alabama"
2020-03-24,74,"Alabama"
2020-03-25,78,"Alabama"
2020-03-26,74,"Alabama"
2020-03-27,53,"Alabama"
2020-03-28,79,"Alabama"
2020-03-29,91,"Alabama"
2020-03-30,70,"Alabama"
2020-03-31,75,"Alabama"
2020-04-01,81,"Alabama"
2020-04-02,65,"Alabama"
2020-04-03,65,"Alabama"
2020-04-04,80,"Alabama"
2020-04-05,91,"Alabama"
2020-04-06,70,"Alabama"
2020-04-07,62,"Alabama"
2020-04-08,63,"Alabama"
2020-04-09,89,"Alabama"
2020-04-10,69,"Alabama"
2020-04-11,83,"Alabama"
2020-04-12,73,"Alabama"
2020-04-13,67,"Alabama"
2020-04-14,68,"Alabama"
2020-04-15,58,"Alabama"
2020-04-16,49,"Alabama"
2020-04-17,71,"Alabama"
2020-04-18,77,"Alabama"
2020-04-19,90,"Alabama"
2020-04-20,61,"Alabama"
2020-04-21,73,"Alabama"
2020-04-22,68,"Alabama"
2020-04-23,63,"Alabama"
2020-04-24,54,"Alabama"
2020-04-25,76,"Alabama"
2020-04-26,78,"Alabama"
2020-04-27,46,"Alabama"
2020-04-28,58,"Alabama"
2020-04-29,62,"Alabama"
2020-04-30,52,"Alabama"
2020-05-01,48,"Alabama"
2020-05-02,74,"Alabama"
2020-05-03,64,"Alabama"
2020-05-04,54,"Alabama"
2020-05-05,40,"Alabama"
2020-05-06,53,"Alabama"
2020-05-07,51,"Alabama"
2020-05-08,65,"Alabama"
2020-05-09,72,"Alabama"
2020-05-10,61,"Alabama"
2020-05-11,56,"Alabama"
2020-05-12,53,"Alabama"
2020-05-13,49,"Alabama"
2020-05-14,45,"Alabama"
2020-05-15,55,"Alabama"
2020-05-16,63,"Alabama"
